Name,LineNum,Line
"abbreviata, Pholadomya Hupe, 1854",27,"abbreviata, Pholadomya Hupe, 1854a:377, plate 6: figure 4"
"abbreviata, Planaxis Pease, 1865",28,"abbreviata, Planaxis Pease, 1865c:515; 1868f:101, plate 12: figure 16"
"abbreviata, Pleurotoma nebula Jeffreys, 1867",29,"abbreviata, Pleurotoma nebula Jeffreys, 1867 [in 1862-1869], 4:385"
"abbreviata, Pupa R. Lowe, 1852",30,"abbreviata, Pupa R. Lowe, 1852:277"
"abbreviata, Purpurina clapensis Terquem and Jourdy, 1869",31,"abbreviata, Purpurina clapensis Terquem and Jourdy, 1869:59, plate 2: figures 28, 33"
"abbreviata, Realia Pease, 1864",32,"abbreviata, Realia Pease, 1864a:674; as Omphalotropis. Pease, 1869c: 155, plate 7: figure 5"
"abbreviata, Rissoa Baudon, 1853",33,"abbreviata, Rissoa Baudon, 1853b:328, plate 9: figure 6"
"abbreviata, Solemya Ryckholt, 1860",34,"abbreviata, Solemya Ryckholt, 1860 [in 1852-1862], 2:53, plate 16: figures 18. 19"
"abbreviata, Tellina Deshayes, 1854",35,"abbreviata, Tellina Deshayes, 1854c:362"
"abbreviatiforme, Unicardium Schauroth, 1865",36,"abbreviatiforme, Unicardium Schauroth, 1865:130, plate 3: figure 10"
"abbreviatum, Cerithium Leckenby, 1858",37,"abbreviatum, Cerithium Leckenby, 1858:13, plate 3: figure 12"
"abbreviatum, Cyclostoma papyraceum C.B. Adams, 1851",38,"abbreviatum, Cyclostoma papyraceum C.B. Adams, 1851e, 9:157 [reprinted 1851e, 5:81]"
"abbreviatus, Chondrus limbodentatus Mousson, 1854",39,"abbreviatus, Chondrus limbodentatus Mousson, 1854, 3:393"
"abbreviatus, Cleidophorus Sharpe, 1856",40,"abbreviatus, Cleidophorus Sharpe, 1856b:212, plate 27: figure 3"
"abbreviatus, Mytilus Thurmann, in Thurmann and Etallon, 1862",41,"abbreviatus, Mytilus Thurmann, in Thurmann and Etallon, 1862: 220, plate 29: figure 3"
"abbreviatus, Paludomus Reeve, 1852",42,"abbreviatus, Paludomus Reeve, 1852b: 127"
"abbreviatus, Solecurtus Gould, 1861",43,"abbreviatus, Solecurtus Gould, 1861b, 8:26"
"abcisum, Cerithium Terquem and Piette, 1865",44,"abcisum, Cerithium Terquem and Piette, 1865, 8:66, plate 6: figures 16, 17"
"abdita, Ophileta Billings, 1865",45,"abdita, Ophileta Billings, 1865:189"
"abdita, Subulina Poey, 1858",46,"abdita, Subulina Poey, 1858 [in 1851-1861], 2:29, plate 2: figures 15-16"
"abducta, Natica Deshayes, 1864",47,"abducta, Natica Deshayes, 1864 [in 1856-1865], 3:42, plate 69: figures 9-10"
"aberrans, Calyptraea C.B. Adams, 1852",48,"aberrans, Calyptraea C.B. Adams, 1852d, 5:443, 543"
"aberrans, Cyclostoma granosum C.B. Adams, 1851",49,"aberrans, Cyclostoma granosum C.B. Adams, 1851c, 8:140; [reprint 1851c, 5:56]"
"abberrans, Delphinula Ryckholt, 1860",50,"abberrans, Delphinula Ryckholt, 1860 [in 1852-1862], 3: plate 26: figure 10"
"aberrans, Helix Mousson, 1863",51,"aberrans, Helix Mousson, 1863, Coq. Schlafli, 2, p. 7. [Quoted from Pfeiffer, 1868 [in 1853-1877], 5:210.]"
"aberrans, Planorbis Martens, 1867",52,"aberrans, Planorbis Martens, 1867e, 14:215"
"aberrans, Turbonilla Reuss, 1867",53,"aberrans, Turbonilla Reuss, 1867, 55:159, plate 7: figure 10"
"aberrans, Unio Lea, 1863",54,"aberrans, Unio Lea, 1863d: 191; 1866 [in 1866-1869], 6:7, plate 1: figure 3"
"aberti, Unio Conrad, 1850",55,"aberti, Unio Conrad, 1850b, 5:10; 1854a, 2:295, plate 26: figure 1"
"abia, Ferussacia Bourguignat, 1864",56,"abia, Ferussacia Bourguignat, 1864c, 2:33, 65, plate 4: figures 31-34"
"abichanum, Heteroceras Orbigny, 1851",57,"abichanum, Heteroceras Orbigny, 1851a, 2:222"
"abichi, Arca Mayer, 1868",58,"abichi, Arca Mayer, 1868:63"
"abichii, Nerinaea Eichwald, 1868",59,"abichii, Nerinaea Eichwald, 1868 [in 1853-1868], 2:851"
"abichii, Voluta Eichwald, 1868",60,"abichii, Voluta Eichwald, 1868 [in 1853-1868], 2:965"
"abietina, Clausilia Dupuy, 1850",61,"abietina, Clausilia Dupuy, 1850 [in 1847-1852]:358, plate 17: figure 5"
"abietina, Helix Bourguignat, 1864",62,"abietina, Helix Bourguignat, 1864c, 1:179, plate 19: figures 17-20"
"abjecta, Adeorbis C.B. Adams, 1852",63,"abjecta, Adeorbis C.B. Adams, 1852d, 5:407, 539"
"abjecta, Helix Gould, 1851",64,"abjecta, Helix Gould, 1851a, 3:40; Gould, 1851t, 2:122, plate 13a: figure 2"
"abjecta, Melania Haldeman, in Reeve, 1860",65,"abjecta, Melania Haldeman, in Reeve, 1860 [in 1851-1870], 12(Melania): plate 46: species 341"
"ablatus, Unio Lea, 1863",66,"ablatus, Unio Lea, 1863d: 193; as oblatus, Lea, 1866 [in 1866- 1869], 6:13, plate 4: figure 10"
"ablennia, Helix Bourguignat, 1864",67,"ablennia, Helix Bourguignat, 1864c, 2:311"
"abnatum, Cyclostoma Gundlach, in Pfeiffer, 1858",68,"abnatum, Cyclostoma Gundlach, in Pfeiffer, 1858 [in 1857-1870], 5: 191; as Chondropoma, Reeve, 1863 [in 1851-1870], 14(Chondropoma): plate 6: species 43"
"abnormale, Caecum P. Carpenter, 1856",69,"abnormale, Caecum P. Carpenter, 1856 [in 1855-1857]:316"
"abnormis, Bithinia Deshayes, 1862",70,"abnormis, Bithinia Deshayes, 1862 [in 1856-1865], 2:515, plate 35: figures 14-17"
"abnormis, Clausilia Böttger, 1863",71,"abnormis, Clausilia Böttger, 1863, 10:317, plate 51: figures 19, 21 120 NUMBER 294 121"
"abnormis, Helix Pfeiffer, 1854",72,"abnormis, Helix Pfeiffer, 1854o:56; Reeve, 1854 [in 1851-1870], 7(Helix): plate 184: species 1275"
"abnormis, Hyala Gould, 1861",73,"abnormis, Hyala Gould, 1861a, 7:408"
"abnormis, Pecten Hupe, 1854",74,"abnormis, Pecten Hupe, 1854a, 8:292, plate 5: figure 3"
"abnormis, Platyceras retrorsum Hall, 1859",75,"abnormis, Platyceras retrorsum Hall, 1859b, 3:321, plate 60: figure 4"
"abnormis, Pleurotoma F. Edwards, 1860",76,"abnormis, Pleurotoma F. Edwards, 1860 [in 1852-1877], 3:294, plate 30: figures 14 a,b"
"abnormis, Porcellia Hörnes, 1856",77,"abnormis, Porcellia Hörnes, 1856, 12:31, plate 3: figures 9 a-d"
"abnormis, Trochus Crosse, 1864",78,"abnormis, Trochus Crosse, 1864i, 12:341, plate 13: figure 2"
"abnormis, Unio Morelet, 1862",79,"abnormis, Unio Morelet, 1862, 14:480"
"aborta, Pholadidea Jeffreys, 1865",80,"aborta, Pholadidea Jeffreys, 1865 [in 1862-1869], 3:117"
"abraea, Helix Bourguignat, in Mabille, 1868",81,"abraea, Helix Bourguignat, in Mabille, 1868 [in 1867-1868], 20:19"
"abreviatum, Caecum Folin, 1870",82,"abreviatum, Caecum Folin, 1870 [in 1867-1871], 1:186, plate 25: figures 15-16"
"abreviatus, Unio requienii Joannis, 1859",83,"abreviatus, Unio requienii Joannis, 1859b, 3:290, plate 11: figure 7"
"abrochroa, Helix Crosse, 1868",84,"abrochroa, Helix Crosse, 1868h, 16:176; 1870a, 18:101, plate 1: figure 2"
"abrolena, Helix Bourguignat, 1864",85,"abrolena, Helix Bourguignat, 1864c, 1:138"
"abromia, Ferussacia Bourguignat, 1864",86,"abromia, Ferussacia Bourguignat, 1864c, 2:29, 45, plate 3: figures 29-31"
"abromia, Helix Bourguignat, in Mabille, 1868",87,"abromia, Helix Bourguignat, in Mabille, 1868 [in 1867-1868], 20:17"
"abrupta, Anchura Conrad, 1860",88,"abrupta, Anchura Conrad, 1860a, 4:284, plate 47: figure 1; Gabb, 1868d, 4:149, plate 14: figure 13"
"abrupta, Arca Forbes, 1856",89,"abrupta, Arca Forbes, 1856a, 7:149, plate 14: figure 2"
"abrupta, Avicula Conrad, 1853",90,"abrupta, Avicula Conrad, 1853e, 2:274, plate 24: figures 5, 6"
"abrupta, Ctenodonta Billings, 1865",91,"abrupta, Ctenodonta Billings, 1865: 46, figure 48"
"abrupta, Pinna Eichwald, 1865",92,"abrupta, Pinna Eichwald, 1865 [in 1853-1868], 2:545, plate 23: figure 4"
"abrupta, Psammobia Deshayes, 1854",93,"abrupta, Psammobia Deshayes, 1854c:324; Reeve, 1857 [in 1851- 1870], 10(Psammobia): plate 6: species 39"
"abrupta, Saxicava Conrad, 1855",94,"abrupta, Saxicava Conrad, 1855h:13; 1856a, 5:324, plate 3: figures 25 a"
"abruptum, Cardium Gabb, 1860",95,"abruptum, Cardium Gabb, 1860f, 4:302"
"abruptus, Fusus Beyrich, 1856",96,"abruptus, Fusus Beyrich, 1856 [in 1853-1856], 8:72"
"abruptus, Fusus Tuomey, 1852",97,"abruptus, Fusus Tuomey, 1852, 6:193"
"abscida, Melania Anthony, 1860",98,"abscida, Melania Anthony, 1860:56; Reeve, 1861 [in 1851-1870], 12(Melania) plate 51: species 395"
"abscissa, Ostrea Schafhäutl, 1863",99,"abscissa, Ostrea Schafhäutl, 1863:140, plate 31: figure 10"
"abscissus, Bulimus Pfeiffer, 1855",100,"abscissus, Bulimus Pfeiffer, 1855m: 116"
"abscondita, Helix Philippi, 1855",101,"abscondita, Helix Philippi, 1855b:217; 1856b, 3:157; 1856d, 8:93"
"abscondita, Natica Deshayes, 1864",102,"abscondita, Natica Deshayes, 1864 [in 1856-1865], 3:68, plate 70; figures 21-23"
"absconditum, Cardium Deshayes, 1853",103,"absconditum, Cardium Deshayes, 1853c, 2:48"
"absconditum, Cerithium Deshayes, 1864",104,"absconditum, Cerithium Deshayes, 1864 [in 1856-1865], atlas 2: plate 81: figures 14-17; 1865 [in 1856-1865], 3:229"
"absconditum, Dentalium Deshayes, 1861",105,"absconditum, Dentalium Deshayes, 1861 [in 1856-1865], 2:212, plate 1: figures 15-17"
"absconditus, Fusus Coquand, 1865",106,"absconditus, Fusus Coquand, 1865, 3:272, plate 5: figure 15"
"abtiana, Tudora Pfeiffer, 1862",107,"abtiana, Tudora Pfeiffer, 1862 [in 1857-1870], 9:4"
"abyssi, Pterocera Thurmann, in Thurmann and Etallon, 1862",108,"abyssi, Pterocera Thurmann, in Thurmann and Etallon, 1862:133, plate 12: figure HI"
"abyssicola, Limopsis A. Adams, 1862",109,"abyssicola, Limopsis A. Adams, 1862a:230"
"abyssicola, Murex Crosse, 1865",110,"abyssicola, Murex Crosse, 1865b, 13:30, plate 1: figures 4, 5"
"abyssicola, Nassa A. Adams, 1851",111,"abyssicola, Nassa A. Adams, 1851b:100; Reeve, 1854 [in 1851- 1870], 8(Nassa): plate 26: species 175"
"abyssicola, Rissoa Forbes, in Forbes and Hanley, 1853",112,"abyssicola, Rissoa Forbes, in Forbes and Hanley, 1853, 3:86, plate 78: figures 1, 2; plate J J: figure 3"
"abyssinica, Paludina Martens, 1866",113,"abyssinica, Paludina Martens, 1866, 13:97, plate 3: figure 7"
"abyssinica, Physa (Physopsis) Martens, 1866",114,"abyssinica, Physa (Physopsis) Martens, 1866, 13:100"
"abyssinica, Pupa Reinhardt, in Martens, 1869",115,"abyssinica, Pupa Reinhardt, in Martens, 1869e, 3:157, 160"
"abyssinicus, Unio Martens, 1866",116,"abyssinicus, Unio Martens, 1866, 13:102"
"abyssinus, Solarium Gabb, 1860",117,"abyssinus, Solarium Gabb, 1860a:94, plate 2: figure 9"
"acalles, Bulimus Pfeiffer, 1851",118,"acalles, Bulimus Pfeiffer, 1851f:258; 1853 [in 1840-1865], l(13i):84, plate 30: figures 27, 28"
"acalles, Helix Pfeiffer, 1856",119,"acalles, Helix Pfeiffer, 1856m:327"
"acanthica, Melania Lea and Lea, 1850",120,"acanthica, Melania Lea and Lea, 1850:194; Hanley, 1854 [in 1854- 1858], plate 1: figure 8"
"acanthinula, Helix Crosse, 1868",121,"acanthinula, Helix Crosse, 1868c, 16:94, plate 1: figure 6"
"acanthonota, Ostrea Coquand, 1869",122,"acanthonota, Ostrea Coquand, 1869:103, plate 38: figures 1-4"
"acanthophora, Turritella J. Muller, 1851",123,"acanthophora, Turritella J. Muller, 1851, 2:32, plate 3: figure 15"
"acanthophorus, Phyllonotus A. Adams, 1862",124,"acanthophorus, Phyllonotus A. Adams, 1862c:372"
"acarus, Pupa Benson, 1856",125,"acarus, Pupa Benson, 1856i, 18:435"
"accedens, Cerithium Deshayes, 1864",126,"accedens, Cerithium Deshayes, 1864 [in 1856-1865], atlas 2: plate 79: figures 18-20; 1865 [in 1856-1865], 3:209"
"accelerans, Bulimus (Borus) Martens, 1867",127,"accelerans, Bulimus (Borus) Martens, 1867d, 14:137"
"accincta, Callista E. Römer, 1864",128,"accincta, Callista E. Römer, 1864b, 11:121; 1869 [in 1864-1872], 1: 63, plate 19: figure 1"
"accumulate, Volutilithes Stoliczka, 1867",129,"accumulate, Volutilithes Stoliczka, 1867 [in 1867-1868], 2:94, plate 9: figures 3, 4"
"accurata, Trochomorpha Mousson, 1870",130,"accurata, Trochomorpha Mousson, 1870, 18:120, plate 7: figure 2"
"acephala, Scalaria Ryckholt, 1860",131,"acephala, Scalaria Ryckholt, 1860 [in 1852-1862], 3: plate 23: figure 26"
"acephalum, Cerithium Ryckholt, 1862",132,"acephalum, Cerithium Ryckholt, 1862 [in 1852-1862], 3: plate 34: figures 26-27"
"acerbulum, Cyclostoma Morelet, 1851",133,"acerbulum, Cyclostoma Morelet, 1851a, 2:19"
"acerosa, Hydrobia Bourguignat, 1862",134,"acerosa, Hydrobia Bourguignat, 1862c, 14:%; 1864c, 2:228, plate 14: figures 9-10"
"acerosa, Vivipara Bourguignat, 1862",135,"acerosa, Vivipara Bourguignat, 1862c, 14:115; 1862e:133, plate 10: figures 5-6"
"acerra, Helix Benson, 1859",136,"acerra, Helix Benson, 1859e, 3:389"
"acervatus, Bulimus Pfeiffer, 1857",137,"acervatus, Bulimus Pfeiffer, 1857h, 4:157"
"acetabulum, Helix Pease, 1861",138,"acetabulum, Helix Pease, 1861:242"
"achatellinus, Bulimus Forbes, 1850",139,"achatellinus, Bulimus Forbes, 1850a:56, plate 9: figures 5 a,b; [reprinted 1851, 7:336]; Pfeiffer, 1853 [in 1840-1865], 1(I3,):93, plate 31: figures 19,20"
"achates, Chiton (Acanthochaetes) Gould, 1859",140,"achates, Chiton (Acanthochaetes) Gould, 1859c, 7:165"
"achates, Chlorostoma Gould, 1861",141,"achates, Chlorostoma Gould, 1861b, 8:20"
"achates, Odostomia Gould, 1853",142,"achates, Odostomia Gould, 1853, 6:385, plate 14: figure 13"
"achates, Patella Reeve, 1855",143,"achates, Patella Reeve, 1855 [in 1851-1870], 8(Patella): plate 38: species 123"
"achates, Pecten Coquand, 1865",144,"achates, Pecten Coquand, 1865, 3:344, plate 17: figures 6, 7"
"achatina, Nerita Reeve, 1855",145,"achatina, Nerita Reeve, 1855 [in 1851-1870], 9(Nerita): plate 16: species 68"
"achatina, Tornatella Buvignier, 1852",146,"achatina, Tornatella Buvignier, 1852, atlas page 33, plate 23: figure 38"
"achatinella, Odostomia A. Adams, 1860",147,"achatinella, Odostomia A. Adams, 1860h, 6:417"
"achatinoides, Tornatellina Pfeiffer, 1852",148,"achatinoides, Tornatellina Pfeiffer, 1852k:68"
"achatinum, Leptopoma Crosse, 1865",149,"achatinum, Leptopoma Crosse, 1865j, 13:229; 1866c, 14:164, plate 5: figure 5"
"achilles, Bulimus Pfeiffer, 1852",150,"achilles, Bulimus Pfeiffer, 1852m:137; 1853 [in 1840-1865], 1(13,): 247, plate 66: figure 9"
"achirona, Brochina Folin, 1867",151,"achirona, Brochina Folin, 1867b, 15:57, plate 3: figure 1"
"achlyophilus, Zonites Bourguignat, 1864",152,"achlyophilus, Zonites Bourguignat, 1864c, 1:72, plate 4: figures 27- 29"
"aci, Mitra Biondi, 1860",153,"aci, Mitra Biondi, 1860, 15:321 122 SMITHSONIAN CONTRIBUTIONS TO ZOOLOGY"
"acicula, Cerithium Brusina, 1865",154,"acicula, Cerithium Brusina, 1865, 15:17"
"acicula, Clausilia Küster, 1860",155,"acicula, Clausilia Küster, 1860 [in 1844-1862], 1(14):185, plate 20: figures 9-12"
"acicula, Columbella Reeve, 1858",156,"acicula, Columbella Reeve, 1858 [in 1851-1870], I l(Columbella): plate 10: species 46"
"acicula, Dentalium Deshayes, 1861",157,"acicula, Dentalium Deshayes, 1861 [in 1856-1865], 2:202, plate 1: figures 31-32"
"acicula, Eulima F. Sandberger, 1863",158,"acicula, Eulima F. Sandberger, 1863:175, plate 15: figure 6, a"
"acicula, Paludina Held, in Küster, 1853",159,"acicula, Paludina Held, in Küster, 1853 [in 1852-1853], 1(21):57, plate 11: figures 5, 6"
"acicula, Stilifer Gould, 1851",160,"acicula, Stilifer Gould, 1851d, 3:84; 1852, 12:207, figure 247"
"acicula, Triphoris Issel, 1869",161,"acicula, Triphoris Issel, 1869b:279, plate 4: figure 3"
"acicula, Turbonilla Holmes, 1860",162,"acicula, Turbonilla Holmes, 1860 [in 1858-1860]:86, plate 13: figures 10a,b"
"acicula, Turritella Gueranger, 1853",163,"acicula, Turritella Gueranger, 1853:29"
"acicula, Turritella Stimpson, 1851",164,"acicula, Turritella Stimpson, 1851e, 4:15; 1851a:35, plate 1: figure 5; Gould, 1870:319, figure 588"
"acicularis, Alaria Stoliczka, 1867",165,"acicularis, Alaria Stoliczka, 1867 [in 1867-1868], 2:32, plate 3: figures 16, 17"
"acicularis, Chemnitzia A. Adams, 1853",166,"acicularis, Chemnitzia A. Adams, 1853f: 182"
"acicularis, Eulima A. Adams, 1861",167,"acicularis, Eulima A. Adams, 1861b, 7:126"
"acicularis, Littorina Stoliczka, 1868",168,"acicularis, Littorina Stoliczka, 1868 [in 1867-1868], 2:266, plate 20: figures 9-10"
"acicularis, Paludina Hislop, 1860",169,"acicularis, Paludina Hislop, 1860, 16:167, plate 5: figure 4"
"acicularis, Stenogyra (Subulina) Shuttleworth, 1854",170,"acicularis, Stenogyra (Subulina) Shuttleworth, 1854a:49"
"aciculata, Eulima Deshayes, 1861",171,"aciculata, Eulima Deshayes, 1861 [in 1856-1865], atlas 2: plate 22: figures 4-6; 1862 [in 1856-1865], 2:541"
"aciculata, Eulima Pease, 1860",172,"aciculata, Eulima Pease, 1860d:438; G. Sowerby, 1866 [in 1865- 1870], 15( Eulima): plate 5: species 36"
"aciculata, Leiostraca Gould, in G. Sowerby, 1866",173,"aciculata, Leiostraca Gould, in G. Sowerby, 1866 [in 1865-1870], 15(Leiostraca): plate 2: species 11"
"aciculata, Neritina Mörch, in Reeve, 1855",174,"aciculata, Neritina Mörch, in Reeve, 1855 [in 1851-1870], 9(Neritina): plate 24: species 108"
"aciculatis, Chemnitzia A. Adams, 1853",175,"aciculatis, Chemnitzia A. Adams, 1853f:182"
"aciculatum, Dentalium Hall, 1860",176,"aciculatum, Dentalium Hall, 1860:107"
"aciculatus, Obeliscus A. Adams, 1854",177,"aciculatus, Obeliscus A. Adams, 1854h:809, plate 171: figure 21; as Pyramidella, G. Sowerby, 1865 [in 1865-1870], 15(Pyramidella): plate 4: species 27"
"aciculina, Odostomia Souverbie, in Souverbie and Montrouzier, 1865",178,"aciculina, Odostomia Souverbie, in Souverbie and Montrouzier, 1865, 13:150, plate 5: figure 2"
"aciculum, Dentalium Gould, 1859",179,"aciculum, Dentalium Gould, 1859c, 7:165"
"aciculus, Trochus Hörnes, in Hauer, 1853",180,"aciculus, Trochus Hörnes, in Hauer, 1853,4:759; Stoliczka, 1861,43: 173, plate 2: figure 8"
"acies, Buccinum Watelet, 1853",181,"acies, Buccinum Watelet, 1853 [in 1853-1855], Rech. surles sables infer, du Soiss, 2 fasc., p. 28, pi. 2, figs. 15, 16. [Quoted from Deshayes, 1865 [in 1856-1865], 3:498, plate 93: figures 13-15.]"
"acies, Euomphalus Eichwald, 1857",182,"acies, Euomphalus Eichwald, 1857, Bull. Soc. Nat. Mosc., p. 166 [Quoted from Eichwald, 1860 [in 1853-1868], 1:1149, plate 42: figure 9]"
"acies, Trochus Fried. Roemer, 1850",183,"acies, Trochus Fried. Roemer, 1850 [in 1850-1852], 3:37, plate 5: figure 25"
"acinisatus, Zizyphinus Ryckholt, 1861",184,"acinisatus, Zizyphinus Ryckholt, 1861 [in 1852-1862], 3: plate 29: figures 15, 16"
"acinosa, Nassa Gould, 1851",185,"acinosa, Nassa Gould, 18511, 3:154; 1852, 12:261, figure 329"
"acinosa, Peronia Gould, 1852",186,"acinosa, Peronia Gould, 1852, 12:291, figure 384"
"acinosum, Cerithium Piette, 1855",187,"acinosum, Cerithium Piette, 1855a, 12:1108"
"acinosum, Cerithium Piette, 1857",188,"acinosum, Cerithium Piette, 1857, 14:552, plate 5: figure 29"
"acinosus, Trochus Gould, 1851",189,"acinosus, Trochus Gould, 1851e, 3:92; 1852, 12:179, figure 217"
"acinosus, Turbo Zekeli, 1852",190,"acinosus, Turbo Zekeli, 1852:52, plate 9: figure 7"
"acleochroa, Helix Bourguignat, 1864",191,"acleochroa, Helix Bourguignat, 1864c, 1:161, plate 16: figures 17- 19"
"aclis, Eulima A. Adams, 1851",192,"aclis, Eulima A. Adams, 1851m:277"
"aclis, Obeliscus A. Adams, 1854",193,"aclis, Obeliscus A. Adams, 1854h:811, plate 171: figure 30; as Pyramidella, G. Sowerby, 1865 [in 1865-1870], 15(Pyramidella): plate 4: species 25"
"aclis, Pyramidella A. Adams, 1851",194,"aclis, Pyramidella A. Adams, 1851g:224; 1854h:816, plate 172: figures 16, 17"
"aclopus, Planorbis Bourguignat, 1859",195,"aclopus, Planorbis Bourguignat, 1859 [in 1853-1860], 11:521, plate 20: figures 4-6; 1864c, 2:149, plate 9: figures 10-12"
"acmella, Helix Pfeiffer, 1860",196,"acmella, Helix Pfeiffer, 1860b: 135, plate 50: figure 4; 1861c, 7:237"
"acompsia, Helix Bourguignat, 1864",197,"acompsia, Helix Bourguignat, 1864c, 1:217, plate 24: figures 17-21"
"acostae, Pholadomya Bayle and Coquand, 1851",198,"acostae, Pholadomya Bayle and Coquand, 1851, 4:21, plate 7: figures 5, 6"
"acostae, Turrilites Orbigny, 1851",199,"acostae, Turrilites Orbigny, 1851c, 3:380, plate 8: figures 1, 2"
"acrambleia, Amnicola Letourneux, 1870",200,"acrambleia, Amnicola Letourneux, 1870, 1:315"
"acrea, Murchisonia Billings, 1865",201,"acrea, Murchisonia Billings, 1865:232, figure 216"
"acris, Helix Benson, 1859",202,"acris, Helix Benson, 1859e, series 3, 3:387"
"acromelas, Auricula (Conovulus) Troschel, 1852",203,"acromelas, Auricula (Conovulus) Troschel, 1852, 18(1): 197, plate 6: figure 2"
"acromelas, Bulimus Morelet, 1863",204,"acromelas, Bulimus Morelet, 1863 [in 1858-1875] :202, plate 11: figure 3 [1]"
"acteoniformis, Purpurina Piette, 1855",205,"acteoniformis, Purpurina Piette, 1855a, 12:1096"
"acteoniformis, Tubifer Piette, 1856",206,"acteoniformis, Tubifer Piette, 1856b, 13:593, plate 14: figures 4, 5"
"actephilus, Unio Bourguignat, 1862",207,"acetephilus, Unio Bourguignat, 1862 [in 1862-1863]:56, plate 2: figures 7, 8; plate 3: figure 3"
"actininotus, Mytilus Ryckholt, 1852",208,"actininotus, Mytilus Ryckholt, 1852 [in 1852-1862], 1:153, plate 9: figures 10, 11"
"actoni, Pecten Martens, 1856",209,"actoni, Pecten Martens, 1856b, 3:195, plate 3: figures 1-3"
"actoniana, Achatina Benoit, 1862",210,"actoniana, Achatina Benoit, 1862 [in 1857-1862]:244, plate 10: figure 8"
"actonis, Buccinum Philippi, 1868",211,"actonis, Buccinum Philippi, 1868, 15:223"
"actor, Partulus Albers, 1850",212,"actor, Partulus Albers, 1850:186, 187; as Partula, Pfeiffer, 1855 [in 1840-1865], 1(130:266, plate 48: figures 13, 14"
"acuducta, Helix Benson, 1850",213,"acuducta, Helix Benson, 1850a, series 2, 5:214; Reeve, 1852 [in 1851-1870], 7(Helix): plate 124: species 739"
"aculeata, Calyptraea Reeve, 1858",214,"aculeata, Calyptraea Reeve, 1858 [in 1851-1870], 1 l(Calyptraea): plate 8: species 31"
"aculeata, Carditamera Conrad, 1862",215,"aculeata, Carditamera Conrad, 1862b:578; 1862c:585; 1866a, 2:73, plate 4: figure 5"
"aculeata, Delphinula Zekeli, 1852",216,"aculeata, Delphinula Zekeli, 1852:58, plate 10: figure 10"
"aculeata, Emarginula A. Adams, 1851",217,"aculeata, Emarginula A. Adams, 1851a:86; A. Adams and Sowerby, 1863:212, figure 58"
"aculeata, Patella Reeve, 1855",218,"aculeata, Patella Reeve, 1855 [in 1851-1870], 8(Patella): plate 32: species 90"
"aculeata, Scutellina Pease, 1868",219,"aculeata, Scutellina Pease, 1868f, 4:100"
"aculeata, Siphonium nebulosum Mdrch, 1861",220,"aculeata, Siphonium nebulosum Mdrch, 1861 [in 1861-1862]: 162"
"aculeatus, Trochus Reeve, 1861",221,"aculeatus, Trochus Reeve, 1861 [in 1851-1870], 13(Trochus): plate 11: species 62"
"aculeus, Chemnitzia C.B. Adams, 1852",222,"aculeus, Chemnitzia C.B. Adams, 1852d, 5:388, 535"
"acumen, Eulima Deshayes, 1862",223,"acumen, Eulima Deshayes, 1862 [in 1856-1865], 2:540, plate 27: figures 39-41"
"acumen, Terebra Deshayes, 1859",224,"acumen, Terebra Deshayes, 1859:287"
"acuminata, Achatina Baudon, 1853",225,"acuminata, Achatina Baudon, 1853b, 4:325, plate 9: figure 1; as Litiopa, Deshayes, 1861 [in 1856-1865], 2:390, plate 18: figures 18-20"
"acuminata, Alvania Gould, 1861",226,"acuminata, Alvania Gould, 1861a, 7:402 NUMBER 294 123"
"acuminata, Anatina Eichwald, 1868",227,"acuminata, Anatina Eichwald, 1868 [in 1853-1868], 2:728"
"acuminata, Ancillaria G. Sowerby, 1859",228,"acuminata, Ancillaria G. Sowerby, 1859 [in 1847-1886]:59, plate 214: figures 66, 67"
"acuminata, Cardinia J. Martin, 1863",229,"acuminata, Cardinia J. Martin, 1863b, 7:83, plate 4: figures 6-9"
"acuminata, Chemnitzia C.B. Adams, 1852",230,"acuminata, Chemnitzia C.B. Adams, 1852d, 5:388, 535"
"acuminata, Cyclas Prime, 1852",231,"acuminata, Cyclas Prime, 1852a, 4:155"
"acuminata, Cypraea Schafhäutl, 1863",232,"acuminata, Cypraea Schafhäutl, 1863:210, plate 65a: figure 10"
"acuminata, Cyprina Schafhäutl, 1863",233,"acuminata, Cyprina Schafhäutl, 1863:168, plate 38: figure 2"
"acuminata, Cytheraea G. Sowerby, 1851",234,"acuminata, Cytheraea G. Sowerby, 1851 [in 1847-1886]:633, plate 136: figure 178"
"acuminata, Donax Deshayes, 1854",235,"acuminata, Donax Deshayes, 1854c:352; Reeve, 1854 [in 1851- 1870], 8(Donax): plate 8: species 58"
"acuminata, Emarginula (Clypidina) A. Adams, 1851",236,"acuminata, Emarginula (Clypidina) A. Adams, 1851a:88"
"acuminata, Eulima J. Müller, 1851",237,"acuminata, Eulima i. Müller, 1851, 2:9, plate 3: figure 8; as Rissoina, Stoliczka, 1868 [in 1867-1868], 2:280, plate 25: figure 1"
"acuminata, Gervillia Terquem, 1855",238,"acuminata, Gervillia Terquem, 1855b, 5:316, plate 21: figure 15"
"acuminata, Helicina Velasquez, in Poey, 1852",239,"acuminata, Helicina Velasquez, in Poey, 1852 [in 1851-1861], 1:112, plate 5: figures 13-14"
